,0
0,-0.00013289472174919344
1,0.00017584631522526287
2,-0.0002800088945281703
3,-8.579622455867777e-05
4,-9.997072608208192e-05
5,0.0003189942240276451
6,-0.00013371061293134212
7,-0.00020830684559695013
8,-6.041749512512143e-05
9,0.00012176856955570694
10,0.00037038312842499135
11,-0.0001036510294584777
12,-0.0003257062278450467
13,-3.6486382981543576e-05
14,-0.00045242683391216016
15,0.0001918098895622448
16,-0.00040032755687049055
17,0.0004884439784173968
18,0.00042588206898619955
19,0.00030637179363623344
20,-0.0003670290000450091
21,-0.0005900522875610575
22,-9.95761063962512e-05
23,0.00012445677608761545
24,-0.000420142624283813
25,-9.040800904442308e-05
26,2.7220801474059392e-05
27,-0.0005268495826663204
28,0.0004773443206385478
29,0.00032786508263907646
30,0.0002776915703470055
31,0.000251613408348952
32,-0.00011846910853182656
33,0.00022706034037814194
34,-0.00013214559870194375
35,-0.00019232805872384934
36,0.00039810277360330897
37,0.00017942253766880034
38,0.0002670968730758996
39,0.0005838477860282615
40,-0.000281608916171525
41,0.0004543899981033182
42,0.0003501307521550261
43,0.00037931381916592253
44,0.0001839635579739102
45,0.0007278506503659798
46,-0.00020974756455641543
47,-0.0002706205360652623
48,0.000218354581935239
49,-0.0006070858236425163
50,7.871731775089528e-05
51,9.66946533509987e-05
52,6.258383102093737e-05
53,-2.359788739607339e-05
54,-0.0008034372756278313
55,4.4309858820333316e-05
56,0.00013616628110825108
57,-4.2537472419866386e-06
58,0.00012219530084823496
59,-0.0001023388736710421
60,0.00019249727697787854
61,-0.000343985806245405
62,-0.0006915237560278292
63,0.00034721252102723433
64,3.172808205395385e-05
65,0.00017922230152747065
66,0.0003372559216932739
67,0.0002924810196682001
68,0.0002753610014846074
69,-0.00015012970889888345
70,0.0005028348782335759
71,-0.0001458255192636267
72,9.83278895386416e-05
73,0.00017450950367053976
74,0.00022385635360582163
75,3.1997354167159705e-06
76,-0.0006523809565023394
77,-8.482814545529015e-05
78,-0.00046641528879482136
79,0.00030647458948264596
80,-9.821515674681947e-05
81,0.00011935259096925486
82,-6.468135762718745e-05
83,-0.000470225751424244
84,0.00022008320268452944
85,0.00033085615639652424
86,0.000576895722293693
87,-0.00016095930297163738
88,4.433435165870945e-05
89,3.149256690516477e-06
90,-0.0001307833997840135
91,-9.451803928669841e-05
92,-7.722003047296246e-05
93,-7.207639139090652e-05
94,0.000735687270628883
95,-0.00014142584900923608
96,0.0001245849864404936
97,0.00012308612101785135
98,-5.590904934903059e-05
99,0.0004056902505598343
100,6.305800818849484e-05
101,-0.00017659328024929172
102,0.0006108669904726819
103,8.8559252840116e-05
104,0.0009596400473713564
105,-0.00018131760298997754
106,5.584844462429147e-05
107,-9.759857134277417e-05
108,-4.685688381658646e-05
109,-0.00029547448837444575
110,-0.0003416244312815821
111,0.00016512632553391529
112,0.00017894266520644925
113,9.768377034446893e-05
114,3.20782556919934e-05
115,-0.0002742653352657154
116,-0.00011059417562652488
117,0.00010669505695252133
118,-0.0005700593224534235
119,-0.0002595107828280119
120,-0.00020912211838976873
121,-0.00019728756936096596
122,-0.00019135784770392858
123,-4.522164769635636e-06
124,-0.00045107737747550125
125,8.065182267480312e-05
126,-3.937303773148223e-05
127,-7.379433599626025e-05
128,0.00014474317104834773
129,6.632749371347486e-05
130,-0.00024209991761252
131,0.00012308014009066964
132,0.0002683719529165386
133,-0.00012486728594593096
134,5.619210552927762e-05
135,-0.0003505778458194721
136,-0.0002373067163799786
137,0.0003089940015755683
138,0.0003618864061214596
139,0.00020187586421289996
140,-0.0001711555705823363
141,0.0008595112768555861
142,-0.00019465867609216243
143,8.361141134689365e-05
144,-0.00030534409545336714
145,0.0002378522919275483
146,-0.00045691094869610013
147,-0.0010608641924287452
148,-0.00011970446530361789
149,-4.4652280673827095e-05
150,0.00016391234002158237
151,-0.0004433951431458053
152,0.0003855933516638908
153,-2.781774459174764e-05
154,0.0003268482577119302
155,-0.0004713531537665703
156,-0.0006762670076820656
157,4.885207784317745e-05
158,0.0005962368028134743
159,-0.000354779673108175
160,0.00012134848852713036
161,-0.0002634251777406195
162,-0.000480782008229139
163,0.00020511998657068525
164,0.0006286213605301387
165,-0.0003912902496103006
166,-0.00011582414481787413
167,0.00037735542641192737
168,0.00014550569859431432
169,0.0002291700523344609
170,0.00020131350888494783
171,0.00013636512702737397
172,6.236362099620856e-05
173,9.247714351752235e-05
174,0.00046858388136061324
175,-0.00015406885843523594
176,0.0001240381803829894
177,0.00019497333385650614
178,-1.7902766258296088e-05
179,-8.706082454591052e-05
180,0.0005753546225796563
181,-0.0001780570712741059
182,-0.00015785256854158669
183,1.643098959368623e-05
184,0.00027327239230050384
185,3.1022196602111444e-05
186,-0.0005419297730904629
187,-2.0552510453159887e-05
188,-2.2314352260537177e-05
189,5.370621460005811e-05
190,-0.00010548297902920179
191,-0.00027469491568264453
192,0.00039783001669329156
193,0.00012105490598221852
194,0.0001594460973571242
195,0.00013044534645629063
196,0.00020771481270859826
197,0.0003945404885181796
198,0.00019092079407549746
199,4.225156487826053e-05
